Date,Brazil_Interbank_Rate,Brazil_Policy_Rate,Chile_Interbank_Rate,Chile_Policy_Rate,Colombia_Interbank_Rate,Colombia_Policy_Rate,Czech Republic_10Y_Bond,Czech Republic_Interbank_Rate,Greece_10Y_Bond,Hungary_10Y_Bond,Indonesia_Interbank_Rate,Kuwait_Interbank_Rate,Kuwait_Policy_Rate,Malaysia_10Y_Bond,Malaysia_Interbank_Rate,Mexico_10Y_Bond,Mexico_Interbank_Rate,Peru_Interbank_Rate,Peru_Policy_Rate,Philippines_10Y_Bond,Philippines_Interbank_Rate,Philippines_Policy_Rate,Poland_10Y_Bond,Poland_Interbank_Rate,Qatar_Interbank_Rate,South Africa_10Y_Bond,South Africa_Interbank_Rate,South Korea_10Y_Bond,South Korea_Interbank_Rate,South Korea_Policy_Rate,Thailand_10Y_Bond,Thailand_Interbank_Rate,Thailand_Policy_Rate,Turkey_Policy_Rate
2004-01-01,16.3171416640107,23.2961701638513,1.87,1.87,7.46,12.0,4.68,2.07,4.37,8.36,7.21,2.4107,3.25,3.92,2.7,8.32,5.36,2.41,3.25,,6.8406,5.532,6.67,4.97,,9.27,7.31,5.28,3.8,2.5,4.9697692,1.02,2.75,43.0
2004-02-01,16.2994419856279,23.2774085047656,1.74,1.75,7.34,11.75,4.8,2.06,4.35,8.65,5.31,2.2642,3.25,4.303,2.71,8.38,5.79,2.52,3.25,,6.8849,5.16,6.82,5.306,,9.4,7.3,5.21,3.78,2.5,4.56730605,1.05,2.75,43.0
2004-03-01,16.1917000705758,23.1632020748104,1.72,1.75,7.09,11.5,4.5,2.05,4.17,8.04,5.87,1.4415,3.25,4.083,2.71,8.6,6.49,2.48,3.25,,7.0661,5.435,6.65,5.187,,9.6,7.29,4.94,3.77,2.5,4.17649554545454,1.04,2.75,43.0
2004-04-01,15.95593129996,22.9132871779576,1.73,1.75,6.95,11.5,4.6,2.11,4.35,7.89,4.53,1.0213,3.25,4.158,2.72034489290467,8.92,6.17,2.49,3.25,,7.1252,6.616,7.02,5.22,,9.85,7.21,4.95,3.77,2.5,4.70812347368421,1.0,2.75,43.0
2004-05-01,15.7704738674063,22.7167022994507,1.75,1.75,6.97,11.5,4.88,2.24,4.49,8.25,4.71,1.0327,3.25,4.35,2.6996238663614,10.1,6.95,2.48,3.25,9.273,7.1139,6.161,7.32,5.26,,10.24,7.26,4.85,3.77,2.5,4.98936263157895,1.0,2.75,43.0
2004-06-01,15.7990458546178,22.7469886058949,1.76,1.75,6.87,11.5,5.02,2.45,4.55,8.55,4.24,1.4702,3.25,4.408,2.69563742271652,10.3,7.02,2.46,3.25,,7.2,6.143,7.27,4.63,,10.38,7.38,4.71,3.78,2.5,5.13467947619048,1.02,2.75,38.0
2004-07-01,15.7736344578115,22.7200525252802,1.74,1.75,6.88,11.5,5.11,2.49,4.44,8.47,4.82,2.94,3.5,4.283,2.6955756980633,9.78,7.11,2.44,3.25,,7.1443,6.634,7.44,5.63,1.06,10.08,7.47,4.59,3.78,2.5,5.1075719047619,1.07,2.75,38.0
2004-08-01,15.8613609178162,22.8130425728852,1.72,1.75,6.9,11.5,5.02,2.65,4.28,8.44,4.87,3.0031,4.0,4.267,2.70006867643868,10.03,7.5,2.67,3.5,,7.1064,6.443,7.36,6.16,1.47,9.72,6.99,4.1,3.62,2.25,5.0569835,1.13,3.0,38.0
2004-09-01,16.0937124056672,23.0593351500072,1.94,1.94,6.88,11.5,5.02,2.83,4.22,8.58,4.13,2.9635,4.25,4.087,2.69203411460834,10.27,7.78,2.73,3.5,10.6,7.0208,6.438,6.96,6.2,1.56,9.28,6.86,3.86,3.53,2.25,4.85815254545455,1.45,3.0,38.0
2004-10-01,16.409747962994,23.3943328407737,2.02,2.0,6.99,11.5,4.82,2.61,4.11,8.23,10.92,2.9002,4.25,3.95,2.69322518162475,9.69,8.05,2.93,3.75,,6.9964,8.224,6.8,6.3629,1.9,9.16,6.94,3.78,3.53,2.25,4.92062915,1.52,3.25,38.0
2004-11-01,16.9582441148085,23.975738761697,2.17,2.15,6.99,11.5,4.55,2.59,3.97,7.64,4.16,2.3376,4.5,3.6,2.68522187751023,10.35,8.6,3.02,3.75,,7.0613,8.539,6.45,6.44,1.87,8.96,6.86,3.64,3.36,2.0,4.99751,1.66,3.25,38.0
2004-12-01,17.5006002673143,24.5506362833532,2.37,2.25,6.79,11.25,4.05,2.56,3.77,7.17,3.76,1.8734,4.75,3.643,2.69305941791413,9.72,8.93,3.0,3.75,10.914,7.0013,8.357,6.0,6.63,2.09,8.38,6.91,3.53,3.28,2.0,4.85980515,1.79,3.5,38.0
2005-01-01,17.9307033341329,25.0065455341809,2.44,2.42,6.43,11.25,3.84,2.3,3.69,7.21,5.21,1.6139,4.75,3.617,2.70260955017547,10.02,8.97,2.98,3.75,,6.9991,8.547,5.97,6.51,2.44,8.2,6.77,4.0,3.27,2.0,4.89,1.89,3.5,32.0
2005-02-01,18.4730771894619,25.5814618208296,2.68,2.65,6.43,11.25,3.55,2.21,3.69,6.84,5.2,2.0925,5.0,3.635,2.69049406013918,9.62,9.47,2.9,3.75,8.66,7.0398,7.385,5.73,6.2025,2.62,7.85,7.07,4.61,3.27,2.0,4.84,1.88,3.5,32.0
2005-03-01,18.9724695176937,26.1108176887553,2.82,2.75,6.35,11.25,3.62,2.06,3.92,6.83,5.95,1.6295,5.25,3.772,2.70098771355957,10.26,9.78,2.93,3.75,,7.0356,7.075,5.55,6.63,2.52,8.21,6.82,4.44,3.25,2.0,4.68,1.93,3.75,32.0
2005-04-01,19.3164427784357,26.4754293451418,3.08,2.94,6.33,11.25,3.55,1.79,3.76,6.91,6.21,1.3564,5.25,3.6,2.69780322535246,10.41,10.01,3.03,3.75,,7.2501,7.087,5.49,6.0265,2.74,8.45,6.65,4.24,3.26,2.0,4.51,2.05,3.75,32.0
2005-05-01,19.6051821899255,26.7814931213211,3.27,3.14,6.4,11.25,3.49,1.76,3.6,7.0,6.07,1.8861,5.25,3.568,2.69617430075768,9.84,10.12,3.01,3.75,,7.1788,6.592,5.35,5.59,2.94,8.4,6.43,3.99,3.3,2.0,4.28,2.19,3.75,28.0
2005-06-01,19.7454544039722,26.9301816682106,3.27,3.25,6.39,11.25,3.31,1.74,3.44,6.59,6.95,1.9811,5.25,3.403,2.69869565217391,9.56,10.01,2.99,3.75,,7.2018,6.214,4.91,5.24681818181818,3.05,8.08,6.53,4.08,3.28,2.0,4.06,2.35,4.0,28.0
2005-07-01,19.7223808368526,26.9057236870638,3.42,3.4,6.39,11.25,3.35,1.8,3.46,6.13,5.29,2.4292,5.5,3.382,2.69571428571429,9.37,10.01,3.01,3.75,,7.2599,6.33,4.72,5.03,3.28,8.12,6.57,4.5,3.25,2.0,4.39,2.53,4.25,28.0
2005-08-01,19.7482603012657,26.9331559193417,3.67,3.65,6.39,11.25,3.37,1.79,3.47,5.85,8.55,3.22,5.5,3.335,2.69645544333251,9.4,9.98,2.96,3.75,,7.1703,6.225,4.88,4.8,3.18,7.9,6.59,4.81,3.25,2.0,4.92,2.68,4.25,28.0
2005-09-01,19.6061358828867,26.7825040358599,3.98,3.93,5.97,10.75,3.26,1.8,3.3,5.64,6.92,3.9415,5.5,3.348,2.69632249220022,8.5,9.65,2.99,3.75,,7.3091,6.189,4.57,4.697,3.49,8.04,6.45,4.98,3.25,2.0,5.17,3.07,4.75,28.0
2005-10-01,19.2517447415841,26.4068494260792,4.17,4.18,5.72,10.75,3.46,2.21,3.45,6.49,7.79,4.3218,5.75,3.64,2.69238095238095,8.85,9.41,3.04,3.75,,7.6375,6.198,4.91,4.597,3.6,8.1,6.52,5.22,3.44,2.0,6.08,3.37,5.25,28.0
2005-11-01,18.8652989718585,25.99721691017,4.37,4.42,5.6192,10.75,3.76,2.21,3.67,6.81,7.73,4.58,6.0,3.793,2.69368421052632,8.73,8.96,3.02,3.75,,7.9423,5.976,5.38,4.47,3.69,7.88,6.53,5.58,3.5,2.0,6.4,3.67,5.25,28.0
2005-12-01,18.2416057369542,25.3361020811715,4.53,4.5,5.8,10.75,3.61,2.17,3.57,6.89,9.44,4.9097,6.0,3.725,2.99515246400622,8.45,8.72,3.34,4.0,,7.7388,5.699,5.16,4.23,4.05,7.57,6.54,5.5,3.69,2.0,5.8,3.8,5.5,23.0
2006-01-01,17.6521581669334,24.7112876569494,4.56,4.5,5.8546,10.75,3.39,2.03,3.6,6.66,9.32,5.3516,6.0,3.707,2.99778486809581,8.25,8.41,3.58,4.25,,7.6886,5.205,4.95,4.49,4.29,7.37,6.64,5.46,3.75,2.0,5.5,3.97,5.75,23.0
2006-02-01,17.2805541592001,24.3173874087522,4.55,4.66,5.97,10.75,3.41,2.03,3.77,6.71,10.09,5.5273,6.0,3.743,3.04388888888889,8.21,7.97,3.82,4.5,,8.1953,5.276,4.79,4.27,4.4,7.26,6.69,5.17,3.92,2.5,5.46,4.14,5.75,23.0
2006-03-01,16.7351885713033,23.7392998855815,4.67,4.75,5.95,10.75,3.57,2.09,3.95,7.0,10.28,5.5156,6.0,3.761,3.24558185706691,8.25,7.68,4.12,4.75,,7.8325,5.415,4.79,4.07,4.43,7.36,6.61,5.22,3.98,2.25,5.36,4.31,6.0,23.0
2006-04-01,16.1944431164341,23.1661097034201,4.8,4.88,5.9,10.75,3.85,2.17,4.23,7.0,10.59,5.3997,6.0,4.198,3.26568965243769,8.57,7.51,4.42,5.0,6.488,7.8456,5.04,5.03,4.08,4.45,7.46,6.65,5.25,3.97,2.25,5.71,4.56,6.25,23.0
2006-05-01,15.7013563578826,22.6434377393556,5.06,5.0,6.2,11.0,3.93,2.09,4.3,6.85,10.35,5.3763,6.0,4.492,3.48204468475533,8.81,7.32,4.48,5.25,6.463,7.9093,5.052,5.27,4.11,4.47,7.63,6.67,5.04,3.96,2.25,5.51,4.61,6.25,23.0
2006-06-01,15.1761902911214,22.0867617085887,5.03,5.0,6.4,8.5,4.05,2.24,4.31,7.26,10.23,5.3792,6.0,4.57,3.48825864794383,9.73,7.33,4.53,5.25,,8.019,5.241,5.55,3.95,4.85,8.29,6.97,5.13,4.16,2.5,5.59,4.76,6.5,23.0
2006-07-01,14.979245942509,21.8780006990595,5.12,5.14,6.6,8.5,4.04,2.36,4.33,7.55,10.95,5.6815,6.25,4.327,3.49127790906966,8.69,7.31,4.5,5.25,8.292,8.03,6.575,5.56,4.05,5.14,8.58,7.13,5.07,4.21,2.5,5.61,4.88,6.5,23.0
2006-08-01,14.6582138559497,21.5377066873067,5.26,5.25,6.59,8.75,3.85,2.36,4.19,7.49,11.0,5.7277,6.25,4.093,3.4926951642663,8.08,7.3,4.44,5.25,,8.0463,5.907,5.62,4.03,5.12,8.59,7.5,4.91,4.42,2.75,5.46,4.87,6.5,23.0
2006-09-01,14.1704999354043,21.0207299315286,5.32,5.25,6.73,8.75,3.9,2.63,4.06,7.58,8.9,5.7622,6.25,3.957,3.5217831601952,8.23,7.31,4.51,5.25,,8.101,5.733,5.48,3.99,4.96,8.64,7.59,4.85,4.48,2.75,5.21,4.88,6.5,23.0
2006-10-01,13.9506943560924,20.7877360174579,5.29,5.25,7.04,9.25,3.89,2.68,4.08,7.47,6.75,5.8279,6.25,3.807,3.49788901957032,8.4,7.31,4.5,5.25,,8.0181,5.092,5.4,4.1,4.99,8.39,7.87,4.79,4.48,2.75,5.18,4.95,6.5,23.0
2006-11-01,13.648948441181,20.4678853476519,5.24,5.25,7.25,9.25,3.78,2.62,3.98,7.01,5.74,6.0032,6.25,3.72,3.49545454545455,7.88,7.3,4.48,5.25,,7.0234,5.212,5.2,3.98,5.02,7.87,8.05,4.91,4.47,2.75,4.99,4.93,6.5,23.0
2006-12-01,13.1859998939786,19.9771598876173,5.36,5.25,7.4,9.5,3.68,2.55,4.04,6.81,5.97,5.9122,6.25,3.703,3.5,7.56,7.34,4.51,5.25,,7.3785,5.04,5.14,4.03,5.09,7.81,8.44,4.99,4.49,2.75,5.04,4.85,6.5,27.0
2007-01-01,13.1294935610934,19.917263174759,5.16,5.09,7.55,9.75,3.84,2.62,4.28,6.96,4.96,5.7502,6.25,3.73,3.5,7.43,7.41,4.47,5.25,,7.5221,4.055,5.17,4.01,5.06,7.65,8.6,5.12,4.63,2.75,5.02,4.84,5.25,27.0
2007-02-01,12.9322221457012,19.7081554744432,5.04,5.0,7.77503,10.0,3.78,2.58,4.3,6.96,5.17,5.7947,6.25,3.628,3.5,7.96,7.46,4.48,5.25,,7.1664,3.175,5.19,4.06,5.08,7.5,8.59,5.0,4.6,2.75,4.63,4.73,5.0,27.0
2007-03-01,12.7381338113143,19.5024218399931,5.05,5.0,7.95848,10.25,3.76,2.57,4.2,6.79,7.52,5.7675,6.25,3.451,3.5,7.82,7.46,4.51,5.25,5.157,7.8782,3.11,5.19,4.04,5.14,7.59,8.6,4.98,4.6,2.75,4.29,4.48,5.0,27.0
2007-04-01,12.5794337395922,19.3341997639677,5.07,5.0,8.05071,10.25,3.92,2.67,4.4,6.65,8.53,5.5225,6.25,3.451,3.5,7.62,7.47,4.51,5.25,5.326,7.9926,3.084,5.28,3.89,5.19,7.64,8.58,5.11,4.68,2.75,4.05,4.17,4.5,27.0
2007-05-01,12.43,19.1758,5.07,5.0,8.485622,10.75,4.23,2.84,4.51,6.53,6.93,5.2584,6.25,3.437,3.5,7.7,7.7,4.49,5.25,5.721,7.4719,3.35,5.29,4.33,5.18,7.58,8.61,5.23,4.62,2.75,3.7,3.88,4.0,27.0
2007-06-01,12.0298217943168,18.7516111019758,5.1,5.0,8.845556,11.0,4.53,3.0,4.8,6.71,5.58,4.1912,6.25,3.39,3.5,7.56,7.7,4.52,5.25,,7.0317,3.657,5.52,4.36578947368421,5.07,8.1,8.98,5.43,4.54,2.75,4.32,3.48,4.0,27.0
2007-07-01,11.7251839412288,18.4286949777025,5.17,5.25,9.025725,11.25,4.59,3.22,4.79,6.58,5.75,4.2676,6.25,3.477,3.5,7.62,7.7,4.69,5.5,,7.0381,3.689,5.6,4.57,5.01,8.34,9.13,5.54,4.67,3.0,4.6,3.37,3.75,27.0
2007-08-01,11.4295651987292,18.115339110653,5.47,5.5,9.248884,11.25,4.48,3.41,4.62,6.8,4.94,5.3285,6.25,3.618,3.49,7.9,7.71,4.77,5.5,,6.6873,4.008,5.68,4.52,4.76,8.37,9.37,5.45,4.91,3.25,4.74,3.2,3.75,27.0
2007-09-01,11.2194363627792,17.892602544546,5.72,5.75,9.247084,11.25,4.54,3.5,4.56,6.67,6.83,5.087,6.25,3.584,3.5,7.88,7.7,4.97,5.75,,6.5566,4.11,5.69,4.68,4.84,8.45,9.6,5.58,4.97,3.25,4.67,3.22,3.75,27.0
2007-10-01,11.1795454350316,17.8503181611335,5.75,5.75,9.224559,11.25,4.5,3.58,4.58,6.61,5.14,4.3011,6.25,3.574,3.5,,7.73,4.98,5.75,,6.3495,4.288,5.64,5.0152,4.25,8.12,9.92,5.64,5.0,3.25,4.86,3.2,3.75,27.0
2007-11-01,11.18,17.8508,5.76,5.75,9.2,11.5,4.54,3.93,4.43,6.74,6.51,3.6642,6.25,3.74,3.5,7.93,7.93,4.99,5.75,,6.3233,3.972,5.7,5.05,2.15,8.19,10.12,5.82,5.0,3.25,5.14,3.23,3.75,27.0
2007-12-01,11.18,17.8508,5.93,6.0,9.36,11.5,4.65,4.11,4.53,6.93,4.33,3.6211,6.25,3.783,3.5,8.09,7.93,4.99,5.75,,6.2554,4.281,5.86,4.49,0.86,8.29,10.49,6.25,4.99,3.25,5.13,3.2,3.75,25.0
2008-01-01,11.17818,17.8488708,6.15,6.25,9.4,11.5,4.5608,3.92,4.4,7.11,6.08,3.4134,5.75,3.492,3.5,7.65,7.93,4.44,6.0,,5.7348,3.828,5.81,5.14,0.58,8.36,10.64,5.8,4.99,3.25,4.51,3.16,3.75,25.0
2008-02-01,11.17947,17.8502382,6.25,6.25,9.49,11.75,4.5279,3.96,4.36,7.58,7.28,2.2453,5.75,3.537,3.5,,7.93,5.02,6.0,,5.3225,3.836,5.82,5.4,0.61,8.69,10.66,5.33,4.97,3.25,4.26,3.18,3.5,25.0
2008-03-01,11.17899,17.8497294,6.27,6.25,9.66,11.75,4.6836,4.1,4.42,8.41,8.01,1.8412,5.75,3.522,3.5,7.53,7.93,5.21,6.0,,5.1887,3.82,5.99,5.75,0.44,9.16,10.69,5.42,4.97,3.25,4.45,3.17,3.5,25.0
2008-04-01,11.3697727917373,18.0519591592416,6.27,6.25,9.648085,11.75,4.7238,4.13,4.54,8.02,7.64,1.708,5.75,3.523,3.5,7.72,7.94,5.37,6.25,,5.1635,3.907,5.99,6.092,0.4,9.15,11.0,5.3,4.99,3.25,4.65,3.16,3.5,25.0
2008-05-01,11.6269990548514,18.3246189981425,6.3,6.25,9.67,11.75,4.8398,4.16,4.74,8.08,7.97,1.5796,5.75,3.832,3.5,,7.93,5.52876,6.25,,5.125,3.955,6.1,5.85,0.33,9.51,11.2,5.64,4.99,3.25,4.94,3.15,3.75,25.0
2008-06-01,12.0893727668462,18.814735132857,6.59,6.75,9.68,11.75,5.1275,4.22,5.17,8.5,8.43,1.639,5.75,4.273,3.5,8.25,8.0,5.6801,6.5,,5.2695,4.035,6.42,5.97,0.59,10.35,11.49,6.03,4.93,3.25,5.83,3.12,3.75,25.0
2008-07-01,12.3643023589339,19.10616050047,7.08,7.25,9.825569,12.0,4.896,3.97,5.15,8.11,8.93,2.0942,5.75,4.022,3.49,9.26,8.28,5.91071,6.75,,5.5428,4.497,6.45,5.95,1.02,10.1,11.7,6.29,4.98,3.25,5.59,3.31,4.0,25.0
2008-08-01,12.9190475808911,19.6941904357446,7.49,7.5,10.017199,12.0,4.472,3.75,4.87,7.77,9.17,3.6858,5.75,4.037,3.49,8.55,8.56,6.208432,7.0,,5.8656,5.985,6.11,6.21,1.0,9.2,11.69,6.19,5.21,3.5,4.87,3.45,4.25,25.0
2008-09-01,13.3898901924011,20.1932836039452,8.17,8.25,10.004195,12.0,4.4247,3.98,4.88,7.99,9.37,4.4699,5.75,4.058,3.497,,8.66,6.43,7.25,,5.5222,5.764,5.89,5.88,1.5,9.04,11.71,6.3,5.21,3.5,4.56,3.7,4.25,25.0
2008-10-01,13.6647824606768,20.4846694083174,8.26,8.25,10.019541,12.0,4.5277,4.52,4.93,9.57,9.82,4.215,4.25,4.05,3.497,8.5,8.68,6.6015,7.25,,5.6261,5.926,6.35,5.84,2.71,9.24,11.77,5.85,4.89,2.5,4.29,3.67,4.25,25.0
2008-11-01,13.6399997800071,20.4583997668075,8.22,8.25,9.941965,12.0,4.5192,4.08,5.09,9.41,9.62,3.5102,4.25,3.407,3.447,9.82,8.73,6.5451,7.25,,5.6328,5.997,6.23,5.596,1.57,8.58,11.8,6.05,4.0,2.25,3.9,3.59,4.25,25.0
2008-12-01,13.6599999600083,20.4795999576088,8.24,8.25,9.337732,11.5,4.3,3.63,5.08,8.31,9.4,3.153,3.75,2.997,3.247,7.99,8.74,6.5354,7.25,,5.7649,6.001,5.7,5.3038,1.95,7.82,11.54,5.29,3.27,1.75,2.84,2.71,3.25,25.0
2009-01-01,13.324251391438,20.1237064749243,7.41,7.25,9.033842,11.5,4.21,2.72,5.6,8.76,8.9,2.7911,3.75,2.785,3.05,,8.41,6.57342856,7.25,,5.4655,5.466,5.46,4.8,2.3387,7.85,11.27,4.57,2.43,1.5,3.24,2.12,2.5,25.0
2009-02-01,12.66,19.4196,5.83,4.75,8.984867,11.0,4.74,2.51,5.7,10.65,8.5,2.6916,3.75,3.213,2.42,8.24,7.94,6.43575271,7.0,,5.2371,4.405,5.97,3.92,2.34,8.26,10.47,5.17,2.06,1.25,3.61,1.76,2.0,25.0
2009-03-01,11.7031296865292,18.405317467721,3.24,2.25,7.702556,9.0,5.163,2.44,5.87,11.65,8.04,2.0405,3.75,3.493,2.0,7.75,7.64,6.07282322,6.75,,4.9251,4.25,6.22,2.93,2.34,8.43,10.02,4.96,1.77,1.25,3.9,1.29,2.0,25.0
2009-04-01,11.1092852908331,17.7758424082831,1.89,1.75,7.020342,9.0,5.25,2.51,5.5,10.63,7.75,1.7713,3.5,3.61,2.0,,6.68,5.3285,5.75,,4.7555,4.136,6.19,3.01,2.12,8.57,9.26,4.77,1.79,1.25,3.54,1.04,1.75,19.0
2009-05-01,10.1594999784392,16.7690699771455,1.31,1.25,6.025911,8.0,5.06,2.23,5.22,10.01,7.49,1.4105,3.0,3.57,2.0,7.55,5.78,4.26514,4.8,,4.5663,4.0,6.31,3.52,2.09,8.7,8.25,4.91,1.91,1.25,3.79,1.02,1.75,19.0
2009-06-01,9.539403967,16.11176820502,1.01047619047619,0.75,4.884953,6.5,5.45,2.09,5.33,10.15,6.96,1.345,3.0,3.795,2.0,8.22,5.26,3.1308,3.8,,4.3146,3.75,6.34,3.14,2.06,8.88,7.26,5.13,1.93,1.25,3.96,1.02,1.75,18.0
2009-07-01,9.00584025289959,15.5461906680736,0.532272727272727,0.5,4.461908,6.5,5.41,2.08,4.89,8.81,6.68,1.3683,3.0,3.688,2.0,8.09,4.92,2.24,2.8,,4.2173,3.567,6.19,2.81,1.95,9.11,7.24,5.13,1.94,1.25,3.74,1.06,1.75,18.0
2009-08-01,8.65,15.169,0.406190476190476,0.5,4.216889,6.5,5.09,1.88,4.52,8.4,6.38,1.2218,3.0,3.749,1.999,,4.89,1.33,2.05,,4.0865,3.5,6.08,2.85,1.79,8.8,6.97,5.35,1.98,1.25,3.93,1.06,1.75,18.0
2009-09-01,8.65,15.169,0.445238095238095,0.5,4.343049,6.5,5.01,1.91,4.56,7.91,6.3,1.1116,3.0,3.74,1.999,8.0,4.91,1.2031,2.05,,4.1368,3.5,6.17,2.84,1.94,8.7,6.76,5.33,1.98,1.25,4.03,1.12,1.75,18.0
2009-10-01,8.65,15.169,0.410952380952381,0.5,3.974993,6.0,4.5,1.84,4.57,7.45,6.3,1.1197,3.0,3.906,1.999,8.05,4.91,1.15272,2.05,,4.0905,3.5,6.15,2.82,2.09,9.11,6.76,5.35,2.0,1.25,4.29,0.99,1.75,18.0
2009-11-01,8.65,15.169,0.428571428571428,0.5,3.84,6.0,4.187,1.75,4.84,7.37,6.31,1.134,3.0,3.733,1.999,,4.93,1.2190023518,2.05,,4.4375,3.5,6.14,3.02,2.0,9.0,6.77,5.29,2.0,1.25,4.46,0.98,1.75,18.0
2009-12-01,8.64954543457719,15.1685181606518,0.449,0.5,3.285004,5.5,3.98,1.54,5.49,7.69,6.28,1.136,3.0,3.791,2.0,7.81,4.93,1.24234,2.05,,4.2271,3.5,6.22,2.46,2.01,9.03,6.8,5.25,2.0,1.25,4.37,1.0,1.75,15.0
2010-01-01,8.64949997813951,15.1684699768279,0.43,0.5,3.314474,5.5,4.28,1.55,6.02,7.62,6.25,1.112,3.0,3.764,1.998,,4.91,1.0,2.05,,4.246,3.5,6.13,2.811,2.01,9.24,6.78,5.27,2.0,1.25,4.17,0.96,1.75,15.0
2010-02-01,8.65,15.169,0.42,0.5,3.353472,5.5,4.335,1.47,6.46,7.691,6.18,1.038,2.5,3.836,1.997,7.66,4.92,1.21524,2.05,,4.1285,3.5,6.09,2.93,1.75,9.11,6.76,5.09,2.0,1.25,4.05,0.98,1.75,15.0
2010-03-01,8.65,15.169,0.43,0.5,3.372563,5.5,4.022,1.44,6.24,7.16,6.17,0.4572,2.5,3.751,2.142,,4.92,1.23264,2.05,,4.1211,3.5,5.72,2.95,1.85,8.92,6.7,4.68,2.01,1.25,4.05,0.99,1.75,15.0
2010-04-01,8.72226966424534,15.2456058441001,0.43,0.5,3.492094,5.5,3.84,1.38,7.83,6.57,6.1,0.469,2.5,3.62,2.195,7.54,4.94,1.2197,2.05,,4.2654,4.0,5.57,3.15,2.03,8.75,6.28,4.63,2.0,1.25,3.8,1.0,1.75,15.0
2010-05-01,9.39000000000001,15.9534,0.43,0.5,3.018921,5.0,4.101,1.24,7.97,7.0745,6.15,0.9745,2.5,3.594,2.339,7.49,4.94,1.4461,2.3,,4.2506,4.0,5.72,3.22,1.9171,8.97,6.27,4.68,2.01,1.25,3.69,1.02,1.75,15.0
2010-06-01,9.93661688982486,16.5328139032144,0.68,1.0,3.0282,5.0,4.26,1.23,9.1,7.6,5.78082918096602,0.9754,2.5,3.526,2.455,,4.94,1.62,2.55,,4.0858,4.0,5.87,3.23,1.92,8.99,6.27,4.76,2.0,1.25,3.42,1.01,1.75,15.0
2010-07-01,10.3188453664576,16.9379760884451,1.23,1.5,3.0316,5.0,3.97,1.22,10.34,7.39,6.05350666666667,0.975,2.5,3.409,2.633,6.88,4.92,1.9,2.8,,4.2202,4.0,5.84,3.08,1.8174,8.78,6.26,4.82,2.2,1.25,3.41,1.25,2.0,15.0
2010-08-01,10.66,17.2996,1.81,2.0,3.026966,5.0,3.563,1.24,10.7,7.07,6.20223782608696,0.975,2.5,3.38,2.713,6.49,4.9,2.377,3.3,,4.1365,4.0,5.62,3.24,1.56,8.17,6.27,4.63,2.27,1.25,3.31,1.39,2.25,15.0
2010-09-01,10.66,17.2996,2.24,2.2,3.044779,5.0,3.342,1.21,11.34,7.04,6.2075115,0.975,2.5,3.245,2.71,6.25,4.9,2.741,3.8,,4.2004,4.0,5.49,3.0014,1.46,7.92,5.95,4.15,2.27,1.25,3.1,1.53,2.25,15.0
2010-10-01,10.66,17.2996,2.69,2.64,3.023515,5.0,3.429,1.2,9.57,6.87,5.87,0.975,2.5,3.431,2.739,,4.87,2.945,3.8,,4.2023,4.0,5.53,3.22238,1.3,8.03,5.78,3.87,2.26,1.25,3.03,1.55,2.25,15.0
2010-11-01,10.66,17.2996,2.89,2.87,3.029313,5.0,3.587,1.23,11.52,7.38,5.59,0.9767,2.5,3.284,2.73,6.13,4.87,2.974,3.8,,4.25,4.0,5.82,3.0285,1.44,8.12,5.61,4.24,2.37,1.25,3.48,1.53,2.25,15.0
2010-12-01,10.66,17.2996,3.12571428571429,3.12,3.028693,5.0,3.889,1.22,12.01,7.92,5.58,0.9765,2.5,3.387,2.73,7.16,4.89,2.9789,3.8,,4.25,4.0,5.98,3.09,1.39,8.38,5.3,4.21,2.5,1.25,3.74,1.8,2.5,14.0
2011-01-01,10.8530659756654,17.5042499342053,3.24761904761905,3.25,3.018354,5.0,3.978,1.2,11.73,7.7,5.78,0.9894,2.5,3.481,2.73,,4.86,3.2107,4.05,,4.2489,4.0,6.26,3.2625,1.2874,8.52,5.29,4.5,2.66,1.25,3.79,1.97,2.75,14.0
2011-02-01,11.1694999786351,17.8396699773532,3.329,3.34,3.048497,5.0,4.052,1.21,11.4,7.39,6.05,1.0058,2.5,3.499,2.72,,4.84,3.3868,4.3,,4.228,4.0,6.26,3.44,0.26,8.7,5.28,4.59,2.75,1.25,3.88,2.11,2.75,14.0
2011-03-01,11.6222842236699,18.3196212770901,3.73,3.72,3.355812,5.25,4.055,1.23,12.44,7.29,6.2,0.9913,2.5,3.654,2.73,,4.84,3.6787,4.55,,4.2609,4.042,6.27,3.715,0.27,8.94,5.27,4.27,2.92,1.5,3.83,2.23,3.0,14.0
2011-04-01,11.7357352808398,18.4398793976902,4.3,4.3,3.559845,5.5,4.05,1.2,13.86,7.05,6.21,0.955,2.5,3.539,2.72,7.28,4.85,3.9686,4.8,,4.475,4.25,6.14,3.83,0.26,8.73,5.27,4.29,3.01,1.5,3.72,2.34,3.25,14.0
2011-05-01,11.92,18.6352,4.79,4.8,3.821777,5.75,3.887,1.21,15.94,7.11,5.61,0.9184,2.5,3.558,2.91,,4.85,4.2338,5.05,,4.7201,4.467,6.06,3.75,0.2115,8.56,5.28,4.16,3.02,1.5,3.79,2.53,3.25,14.0
