Date,Brazil,Chile,China,Colombia,Czech Republic,Greece,Hungary,India,Indonesia,Kuwait,Malaysia,Mexico,Peru,Philippines,Poland,Qatar,Saudi Arabia,South Africa,South Korea,Thailand,Turkey,UAE,United States
1981-07-01,6230562953.217863,4129864484.454211,4752581515.814572,5233249118.280578,,1590903860.172429,,5670979995.433312,7635858885.965587,3815826712.445496,4085623644.220912,3796787359.606582,1555961305.355032,2625660365.45902,,,28077606394.86702,5155054252.760292,2367885013.494623,2887336906.681475,1185180356.881382,2752279307.766914,28866920843.47381
1981-08-01,6280706955.610875,4110150559.656507,5467155996.689271,5146547868.581563,,1537828232.153281,,5442029590.018671,7131884064.142172,3798208342.456892,3887410242.565427,4561778306.751821,1540000988.200076,2747463005.767141,,,26787486922.34648,5510115900.952618,2504012342.027561,2857249603.576242,1499067962.484785,2755983253.770299,29265139105.70445
1981-09-01,6344864980.712131,4098802670.44777,4449385660.625163,5106681413.235755,,1558723236.992559,,5257077985.579796,6703845362.946669,4000109781.432066,3777200280.340073,3716367633.481027,1359519834.224348,2549468861.253641,,374168794.9392672,29646796527.68378,5264509827.517681,2638551057.067258,2859472638.434961,1631068675.81589,2952281895.399877,29715202935.33397
1981-10-01,6412776585.970067,3961206962.387078,4945065709.028717,5291141134.025351,,1390025271.708804,,5134619331.582041,7368746457.243573,4274828293.882894,3799350249.330239,3658073767.490991,1362581437.111543,2538534742.381009,,370786785.6369103,33160092703.21467,4454122565.884211,2694996113.670392,2850695906.446213,1613517152.469859,3310061764.461815,30247866704.29258
1981-11-01,6578122082.705646,3904962276.067327,4641750679.048988,5417058091.860176,,1281015418.817134,,5314422710.401821,6928397680.303831,3845131318.066991,4033388266.472326,4021038279.402363,1308701856.497634,2742078069.287173,,393252166.8897427,31737822896.07906,4051279080.886644,2762356769.154907,2980395895.819534,1507212529.813461,3262922211.993892,31001375503.71614
1981-12-01,7508617844.257653,3873742780.098637,5574089042.851095,5504513187.973455,,1178963181.369279,,4940816801.107527,6075737714.473743,4180122166.321953,4192958790.052024,4926353726.244099,1599784456.059542,2706943804.271648,,394850868.446302,32421860765.98966,4005231937.727416,2713893225.857245,2726816630.65486,1083209511.837663,3386751812.430414,30074509985.74102
1982-01-01,7284912948.468336,3665116437.220405,5985280992.046926,5460722222.577735,,1161532504.982415,,5019325724.652493,6491813546.930838,4134925114.801642,4215739961.053131,3505344353.047917,1536760873.521547,2060418273.660948,,411335175.0658667,32858385121.44332,3719777361.751171,2849252708.951392,2551997245.210052,1436206611.570485,3288760402.678102,30097362269.75709
1982-02-01,7080281114.162025,3600341108.986749,5675338968.062135,5367083164.653012,,1135066773.730754,,4589897287.015571,6414593355.51896,3837132094.421291,3726595873.862554,2908067613.252274,1443051454.042441,2054135677.26407,,417555490.0640163,33433580069.49378,3833443467.711125,2852205814.769671,2397405003.40253,1334202839.756821,3298656668.487892,30060764491.36214
1982-03-01,7082219947.34942,3555767052.684179,5953175868.494184,5187859751.01832,,1096138076.155002,,4701977297.220505,6296444759.23105,3723604199.777801,3473179435.396195,3221066785.396334,1414658262.530353,2139085040.075785,,421112642.3959646,33289947254.27508,3285236885.167135,2859828762.268954,2232167408.74796,1445189225.289614,3102724163.411454,29943506689.30597
1982-04-01,7013650762.786857,3347223801.268766,6577682290.353344,5164282261.084131,,1031958683.793646,,5007762325.446884,5812472053.837175,3956804286.462814,3739603254.80098,2201445984.570267,1359209313.795958,1965285932.162183,,411079474.5436553,31764380874.69112,3324508074.85948,3068208490.686288,2485116480.845355,1416857129.954313,3352039527.387068,31555856316.94163
1982-05-01,6894673202.273911,3420468525.311902,7053779676.522908,5015226169.461809,,979865145.7611479,,4811856143.220974,5544820518.572225,4280934664.562689,3403298502.788475,3826419514.397954,1416240598.99455,2033798111.511689,,424489485.478925,32398176374.07226,3176028576.352515,2882488938.880271,2620809802.160308,1426944244.605378,3137579977.310009,30914357026.32569
1982-06-01,6940980455.135036,3262660887.023277,7771125170.911611,5150576102.169818,,925395871.2045394,,4515610662.832836,4544544803.798781,4552963199.410402,3470645379.569123,2075180874.892885,1830999874.668899,2104775490.143384,,432687270.9317972,31527922786.86312,2969159737.432964,2586316662.187665,2508668778.345987,1239010922.396386,2350056589.08081,30671368478.53573
1982-07-01,6947435262.000301,3054743159.303516,8866092783.754251,5025547003.712593,,909403401.7154791,,4759983385.934856,4690879671.376144,4310692134.122833,3270594769.929294,2212190634.291664,1888930245.120611,2031020356.45861,,448232296.8586198,30810040205.93138,3139764450.857376,2195305661.381384,2423064039.841499,1325547789.626887,2265105115.578406,31226727689.77889
1982-08-01,6970463071.547272,2830780391.760117,9284102850.942406,4895587384.495049,,1071385973.928414,,4837806661.352446,4180552296.899513,4637472449.727111,3251882440.694174,2005123212.901962,1772563614.338093,2027054154.75268,,425548624.6835216,31349349470.80223,3129140867.989006,2363515587.905203,2467072264.103059,1418014730.098144,2159393756.310396,31232445987.1691
1982-09-01,5056279244.291267,2618144901.133726,9919937118.210411,4672829498.305519,,1045474049.824608,,4453102984.328732,4176059058.867396,4799894842.565967,3428438346.430737,1836042550.462224,1805726020.465328,2101053617.003081,,420472035.1618084,30501493958.32754,3459619607.523951,2623126115.807286,2410061616.661014,1384964934.485346,2177558364.33849,30992618151.73032
1982-10-01,3877131076.800169,2553568025.899848,10636929819.94277,4640656737.412123,,1080907461.114068,,4212195672.090944,4209607999.418513,5199298802.943613,3536245682.052994,1727967788.89393,1650189685.27882,1924053118.592626,,,29991570532.22644,3128401911.584961,2732501451.236709,2301872175.427203,1268918781.677186,2130964301.112706,31711481563.77789
1982-11-01,3783089252.526842,2293503653.228551,11160299062.11534,4672448954.8697,,1075249542.730431,,4467677411.04032,4063107841.726655,5694360941.624784,3981282354.839312,1626096466.710672,1600614892.450018,1586698822.236891,,,29072031576.07633,3777166190.291541,2828007603.146727,2377030313.197273,1100118748.178423,2137607959.287084,34005803949.03955
1982-12-01,3993207217.948559,2470883046.448858,11839870473.35871,4794409076.778936,,1010593148.468785,,4549319238.554276,4196718597.544331,6023013746.497495,3857736598.266704,1659890593.80924,1749939159.678278,1710757768.637285,,421192479.8808303,29726582977.84237,3559895668.781968,2838215486.595827,2651555171.946384,1235121341.820041,2400039856.946251,33957354762.22226
1983-01-01,3137174449.205886,2357459113.689318,12437640679.04201,4628382408.672448,,913747685.4648031,,4649569449.572583,4111842040.768212,5684900099.544951,3843470004.1054,2081803037.713681,1556445417.07219,1572822430.828876,,440640762.9571193,23022088865.3417,4264711565.17497,2621700586.706214,2661538085.472592,1224475234.408347,2259446355.175352,33935326568.34447
1983-02-01,3208500000.0,2158340580.733793,12791165191.83324,4483676592.856167,,888492546.5942779,,5104489062.042617,3817478427.168791,5739835346.850319,3956095258.328998,2274177137.377575,1390089340.0,1371076295.941139,,436724743.4411674,23042994402.40816,4372380228.851478,2408679836.086323,2669792998.216629,1168081789.251081,2432725721.077116,34232185348.86556
1983-03-01,3480634386.831992,1969820165.695708,13087063566.07491,4144865231.796804,,857636155.0505283,,5191658772.279882,2995382615.620267,4747613182.478235,4006961914.364167,2918164960.57597,1489910913.343999,1368018758.047417,,430739231.2023854,30409201855.05072,3360710103.200626,2299618550.927782,2714804879.919321,1214790587.551955,2410287511.569892,34260600326.32007
1983-04-01,3586254865.734541,1224473661.218861,13672484127.28358,3981987756.421088,,836621162.7160884,,5153102217.388652,3343942053.912845,4501647531.648761,4186883616.544322,3042413053.123655,1452229951.986783,1264816306.675626,,401807423.7691674,28459750823.65734,3743406031.049273,1913418127.069666,2680387721.348564,1262040398.910842,2410098606.453352,34172809345.80363
1983-05-01,3388518506.388699,1295219301.461097,13846732563.60748,3938527332.385134,,877588385.292214,,5600987261.680893,3716574038.574771,4836720401.303429,4145104496.97754,3282851091.337023,1622380219.317717,1176872637.95315,,415169847.3301218,28722137857.13138,3497849132.44636,2280236295.286178,2741654801.674878,1313023464.26604,2542734387.504436,33930600563.3887
1983-06-01,3803117518.85656,1332100807.677401,13686134826.38206,3801639687.680435,,945529128.3420326,,5613037323.757041,3761513605.840099,4810146439.508911,4152311011.414326,3419843999.060751,2024400023.532415,1134232430.954715,,426125422.5334834,26091180146.77568,3388853233.339266,2038799091.94515,2878132027.116015,1307361958.142307,2563126056.260829,33876658313.80922
1983-07-01,3821610556.317967,1354484450.54374,13651939195.8323,3529874591.423914,,1009810587.249903,,5520349058.569105,4211589018.506307,4873331597.542766,4068354123.771207,4121095006.861707,1853268797.405446,1066747492.878441,,423754660.5911394,25201237870.7729,3574616519.276117,2337280692.5127,2965321756.596983,979763749.6102225,2683531583.723576,33372378987.6178
1983-08-01,4242210446.046182,1567934273.477838,14213052543.91419,3345572652.738508,,1054619105.082585,,5587859207.319598,4487306076.691154,4913211747.3562,4329440531.05958,3318783453.463683,1791203306.398322,1066804345.556048,,396950544.1410541,26229033884.25532,3933043095.285965,2220422563.468111,2787992896.70531,1062266792.021589,2454675875.30732,32623859307.25886
1983-09-01,3964810568.366776,1809538187.736825,14847817083.03969,3094370294.932858,,1024217886.85891,,5572113495.117421,4542870609.305061,5204833198.14103,4379180926.865074,3952792627.508183,1857310893.145486,681813764.2417341,,390085926.4815719,26708303982.64103,3775541656.678524,2247937116.108344,2848609985.026326,1278293335.590342,2382041650.229066,33066393222.53529
1983-10-01,3797748675.936664,1883202101.616883,15066541757.03841,2920458794.619356,,1015492963.580316,,5792894292.220925,4652509022.347224,4872975488.922117,4118948370.519176,3778153976.54353,1837650892.494981,483815643.4058045,,410134980.4604382,27648232788.92127,3224628135.816342,2113639210.218464,2810682979.568326,1281595017.168335,2374784739.221464,33273034124.8199
1983-11-01,4264647034.23355,2003378597.693126,15269216397.74464,2991567541.942688,,991500749.6706525,,5447842136.372099,4681722735.448581,5165939844.71371,4227412512.690157,4943084045.973236,1808078443.43978,663935011.4522461,,424442607.2600801,28630070521.60896,3361512412.150333,2327381654.872231,2644326665.708536,1429334229.825115,2160148282.655478,33654821965.01355
1983-12-01,4562483756.478128,2036312762.399008,15450652777.58536,2925925876.011022,,1042678301.848335,1577232371.970091,5152270838.76443,4814105210.574144,5300471040.309837,3869100020.677595,4743918651.64416,1765996574.466426,863931790.8191715,,423122771.8484708,27455795049.54019,3482626938.283858,2377696252.020307,2556066062.970283,1443125373.014841,2256950571.138598,33747779423.48095
1984-01-01,4607595913.299893,2051254691.178614,15735379388.95834,2641605286.691835,,1019807145.497269,,5153041537.157746,4840786018.476649,4974506224.177786,3944676326.865797,5167816593.189267,1767633661.311691,744856860.7115155,,432258071.5147634,27877880360.423,3523249590.507612,1982486698.522369,2764453450.307078,1188995687.868004,2014799016.445457,33887787831.26976
1984-02-01,5360444941.057952,2121295411.754829,15940253159.76195,2488049105.574218,,1018948368.428672,,5761611409.843535,5082171469.168072,5060835310.008706,4453052109.044603,5459281061.928887,1673231677.401241,923378169.7919792,,434415747.0365446,29491246118.01443,3639524991.285476,1935625019.087678,2870461708.12639,1304252819.98373,2151208743.661682,34818178119.99102
1984-03-01,5935300000.0,2148895778.305252,16529933775.22847,2352848894.076483,,954184739.3982172,,6058122827.387438,5133730745.897128,5219844738.684644,4015435121.244394,5576650952.032789,1795931366.480298,867798854.9201303,,424166552.1975897,25306987663.97211,3296848211.076078,1963844324.076585,2852620994.648782,1361384411.585327,2226010901.222201,34974739831.05422
1984-04-01,6858695811.571514,2173776439.804687,17017429319.97323,2149633507.930506,,965863292.8748176,,6132441993.21216,5188950345.629188,5212297221.860047,3929769599.554447,5762057591.722574,1714987245.782616,718732984.2960556,,437900494.9523535,25582157011.73205,3260366948.686352,2063724083.785784,2960968586.454417,1288047120.468112,2126148858.462232,34584685881.55361
1984-05-01,7164078911.742753,2062281176.777174,17296340276.60853,1977874772.278964,,1106743203.563381,,6044177917.163936,5240362487.972805,4704275752.122062,4054833486.090505,6081346784.762663,1789222482.436587,753114032.8061588,,456292229.6110959,24723061401.15651,3326616231.94382,2066551601.155794,2907101015.414841,1157093985.981873,2247063651.731924,34712807620.07685
1984-06-01,7950369341.981789,2294115661.060295,17565968609.81923,1938084147.133739,,1247937738.802405,,6158920796.153521,5368620627.886113,4693602173.212959,3865305244.282033,6911678632.196591,1856670049.063348,630093366.194714,,476187953.01921,22501565837.5662,3177772289.707445,2105809739.824487,2879591680.158395,1316701494.230353,2298285862.049975,34547527837.64559
1984-07-01,8353911992.704058,2194752434.513857,18061074530.07043,1773694837.10797,,1265989492.896286,,6116458041.007927,5602117009.271926,4547380504.468258,4008107447.070249,6924358666.464002,1892865045.527689,553183361.1997771,,441106758.8235854,23159681165.05146,3067902988.34068,2157305735.420783,2698009271.925825,1204185286.517708,2184908581.905449,34391353701.1704
1984-08-01,9353701289.089504,2254074303.607011,17655258265.21898,1603097678.012281,,1327336281.24211,,6161589307.478111,5634378313.854663,4414532857.313654,3975785969.838808,7105190354.194624,1935487656.45724,576911268.3502094,,426529015.4621926,24033616716.86426,3117587036.811842,2482407380.749055,2632834451.628645,1233274368.671465,2242409547.936191,34760154446.74886
