TIME_PERIOD,AED,BRL,CLP,CNY,COP,EUR,HUF,IDR,INR,KRW,KWD,MXN,MYR,PEN,PHP,PLN,QAR,SAR,THB,TRY,TWD,USD,XDR,ZAR
8/26/2003,3.6725,2.998798077,697.11,8.276997,2843.66,0.924556,237.194896,8464.617234,45.787722,1169.850222,0.3002,10.918547,3.799834,3.48,55.447485,4.029216,3.64,3.7502,41.363073,1.392381657,34.191013,1,0.7298,7.490754
8/27/2003,3.6725,2.969010727,698.34,8.276978,2848.86,0.916842,236.41698,8466.122674,45.784359,1177.904098,0.30026,10.955533,3.798295,3.479,55.300266,3.994682,3.64,3.7503,41.196113,1.403685706,34.18997,1,0.7277,7.368479
8/28/2003,3.6725,2.952530477,699.74,8.276967,2850.89,0.923532,236.978205,8520.114518,45.857961,1178.047654,0.30029,10.915589,3.802272,3.4805,54.958441,4.010898,3.64,3.7502,41.19976,1.406538604,34.227928,1,0.7294,7.323328
8/29/2003,3.6725,2.963027363,699.39,8.27702,2846.26,0.915164,235.618193,8488.112016,45.857051,1178.246545,,11.05555,3.801409,3.48,54.87508,3.989201,3.64,3.7505,41.125103,1.399286172,34.175895,1,0.7261,7.3247
8/30/2003,,,,,2832.94,,,,,,,,,,,,,,,,,1,,
8/31/2003,,,,,2832.94,,,,,,,,,,,,,,,,,1,,
9/1/2003,3.6725,2.977747378,697.91,8.276972,2832.94,0.911993,234.819881,8471.162791,45.863201,1175.449156,0.29959,11.06156,3.800547,3.481,54.932969,3.975285,3.64,3.7503,40.925581,1.39124487,34.112175,1,0.7261,7.350479
9/2/2003,3.6725,2.992533874,697.57,8.276984,2832.94,0.921744,237.422804,8470.393585,45.792239,1177.454143,0.2998,11.045534,3.800166,3.481,54.828095,4.015117,3.64,3.7504,41.076873,1.390542907,34.112821,1,0.7281,7.34464
9/3/2003,3.6725,2.955300009,696.21,8.27701,2841.02,0.927386,238.226839,8465.39924,45.882407,1173.996105,0.30015,10.983307,3.800148,3.484,54.777891,4.031067,3.64,3.7502,40.851897,1.393860707,34.091626,1,0.7292,7.31392
9/4/2003,3.6725,2.947957109,692.26,8.277038,2826.46,0.924385,236.503975,8486.291366,45.914217,1172.952487,0.29995,10.910057,3.800333,3.484,54.930671,4.035219,3.64,3.7503,40.828804,1.386577926,34.107968,1,0.7285,7.275744
9/5/2003,3.6725,2.928041747,685.41,8.27703,2816.74,0.915499,233.955873,8484.61961,45.83814,1170.548384,,10.846745,3.799872,3.484,54.853062,4.065458,3.64,3.7504,40.69816,1.3842351,34.109677,1,0.7256,7.399707
9/6/2003,,,,,2820.46,,,,,,,,,,,,,,,,,1,,
9/7/2003,,,,,2820.46,,,,,,,,,,,,,,,,,1,,
9/8/2003,3.6725,2.898021859,682.51,8.27703,2820.46,0.903261,231.559931,8482.702556,45.822419,1171.447927,0.29955,10.876344,3.799024,3.483,55.109746,3.995935,3.64,3.7504,40.689007,1.38198898,34.116159,1,0.7216,7.517478
9/9/2003,3.6725,2.948271217,682.23,8.276965,2822.85,0.898069,230.103278,8460.718455,45.778177,1168.998653,0.29885,11.06053,3.799012,3.481,55.160305,3.974585,3.64,3.7506,40.499147,1.384822631,34.078132,1,0.7209,7.499416
9/10/2003,3.6725,2.929018976,683.52,8.277032,2820.2,0.895095,229.448622,8422.753312,45.714286,1169.002864,0.29816,10.977802,3.800394,3.48,54.940029,3.961063,3.64,3.7503,40.393663,1.386501969,34.091479,1,0.7191,7.477086
9/11/2003,3.6725,2.887492199,680.76,8.27699,2825.28,0.891504,227.690113,8465.008469,45.700276,1169.252028,0.29783,10.934564,3.800036,3.479,55.025408,3.951502,3.64,3.7503,40.730053,1.386288669,34.088437,1,0.7189,7.329678
9/12/2003,3.6725,2.912280702,673.99,8.277032,2829.82,0.895095,228.616183,8454.018976,45.758145,1169.002864,,10.999463,3.800662,3.479,54.960616,3.980666,3.64,3.7506,40.722342,1.374865736,34.10222,1,0.7203,7.391962
9/13/2003,,,,,2824.88,,,,,,,,,,,,,,,,,1,,
9/14/2003,,,,,2824.88,,,,,,,,,,,,,,,,,1,,
9/15/2003,3.6725,2.909493839,671.08,8.277014,2824.88,0.886446,225.910824,8464.506693,45.798245,1172.750643,0.29771,10.952486,3.800727,3.478,54.970304,3.946459,3.64,3.7506,40.697279,1.373991667,34.148568,1,0.7176,7.409981
9/16/2003,3.6725,2.892033823,671.01,8.276992,2824.53,0.890076,226.871384,8461.504228,45.858478,1169.951046,0.29754,10.948999,3.800712,3.478,55.035158,4.00267,3.64,3.7506,40.487227,1.37329773,34.105029,1,0.7184,7.509568
9/17/2003,3.6725,2.90724224,667.72,8.277025,2823.79,0.891902,227.613271,8474.768106,45.965037,1171.048876,0.2978,10.877453,3.801017,3.478,55.140029,4.035587,3.64,3.7503,40.615858,1.375401356,34.092044,1,0.7185,7.406618
9/18/2003,3.6725,2.905225864,,8.276971,2823.28,0.88574,226.961913,8490.124004,45.937998,1169.946856,0.29735,10.912578,3.799823,3.478,55.172719,3.996811,3.64,3.7502,40.548273,1.372896368,34.088574,1,0.7154,7.399469
9/19/2003,3.6725,2.899752475,,8.276963,2833.64,0.884017,225.733734,8466.849364,45.93087,1167.901344,,10.902935,3.800831,3.479,55.016796,3.976662,3.64,3.7505,40.496818,1.367839463,34.062058,1,0.7154,7.350601
9/20/2003,,,,,2844.64,,,,,,,,,,,,,,,,,1,,
9/21/2003,,,,,2844.64,,,,,,,,,,,,,,,,,1,,
9/22/2003,3.6725,2.860306941,666.38,8.277032,2844.64,0.871992,222.392745,8443.930938,45.306069,1151.499826,0.29545,10.754622,3.749128,3.48,55.024416,3.930938,3.64,3.7501,40.037583,1.355946983,33.598709,1,0.7061,7.28331
9/23/2003,3.6725,2.90047104,659.49,8.277041,2859.37,0.872296,222.173761,8416.102582,45.756281,1150.497209,,10.739969,3.800506,3.483,54.97732,3.919487,3.64,3.7501,40.000262,1.35389044,33.736916,1,0.7053,7.189463
9/24/2003,3.6725,2.920983778,655.92,8.276993,2866.42,0.872144,221.018664,8439.106925,45.756149,1150.453515,0.29503,10.867957,3.800541,3.483,55.082854,3.903279,3.64,3.7502,40.060265,1.35321821,33.760684,1,0.7057,7.15498
9/25/2003,3.6725,2.922213521,657.11,8.277038,2872.3,0.870095,221.178108,8440.302793,45.753067,1151.64883,,10.799704,3.799008,3.484,55.150961,3.914557,3.64,3.7503,40.084573,1.374662838,33.784042,1,0.7056,7.117811
9/26/2003,3.6725,2.933490032,658.57,8.277009,2871.39,0.870549,221.624445,8437.868895,45.807434,1150.500566,,10.864978,3.800209,3.482,55.037869,3.952294,3.64,3.7501,40.146775,1.371115174,33.791242,1,0.7059,7.199443
9/27/2003,,,,,2879.32,,,,,,,,,,,,,,,,,1,,
9/28/2003,,,,,2879.32,,,,,,,,,,,,,,,,,1,,
9/29/2003,3.6725,2.939542627,664.06,8.276965,2879.32,0.876194,222.299133,8415.894156,45.834575,1150.547621,0.29448,11.029352,3.799527,3.483,54.883028,3.987558,3.64,3.7501,40.079734,1.394024358,33.783405,1,0.7075,7.164724
9/30/2003,3.6725,2.929282527,665.13,8.277034,2889.39,0.858222,218.812221,8397.167868,45.742362,1150.145898,0.29448,10.989101,3.800978,3.483,54.889289,3.967302,3.64,3.7503,39.96035,1.397185033,33.773601,1,0.6994,6.985324
10/1/2003,3.6725,2.885014138,660.97,8.277011,2888.21,0.856825,217.590609,8384.003085,45.529946,1151.803616,0.29448,10.969583,3.800017,3.483,54.775084,3.916545,3.64,3.7503,39.830006,1.395767286,33.803444,1,0.7008,6.986291
10/2/2003,3.6725,2.903267191,657.78,8.277027,2907.41,0.855286,217.114266,8376.43688,45.513171,1150.051317,0.29448,11.092114,3.800718,3.482,54.959802,3.906774,3.64,3.7502,39.666781,1.412760862,33.772665,1,0.7006,6.88026
10/3/2003,3.6725,2.882508985,661.63,8.276998,2905.12,0.855725,217.191511,8371.076502,45.410748,1148.502482,,11.16216,3.800531,3.481,54.882766,3.887215,3.64,3.7502,39.465086,1.393119973,33.744652,1,0.6994,6.854698
10/4/2003,,,,,2881.88,,,,,,,,,,,,,,,,,1,,
10/5/2003,,,,,2881.88,,,,,,,,,,,,,,,,,1,,
10/6/2003,3.6725,2.901459539,659.85,8.276967,2881.88,0.863632,218.801278,8388.349598,45.423612,1151.446584,0.29448,11.280335,3.801969,3.481,55.053977,3.922359,3.64,3.7503,39.62052,1.365402885,33.818983,1,0.7027,6.999914
10/7/2003,3.6725,2.865482665,659.86,8.277022,2872.7,0.849762,215.805574,8386.0724,45.295717,1151.053705,0.29422,11.296482,3.800476,3.481,55.07223,3.87483,3.64,3.7503,39.435078,1.378314072,33.795887,1,0.6977,6.824694
10/8/2003,3.6725,2.847041847,654.91,8.276971,2868.91,0.848824,215.592904,8364.485188,45.353535,1149.902385,0.29387,11.233342,3.80112,,55.021645,3.8484,3.64,3.7503,39.281725,1.380188439,33.77642,1,0.6973,6.872337
10/9/2003,3.6725,2.847472005,646.5,8.276977,2887.59,0.84832,215.218867,8376.493044,45.223108,1148.651171,0.29387,11.301154,3.801154,3.482,54.891415,3.825501,3.64,3.7503,39.166695,1.386155412,33.751272,1,0.6962,6.899813
10/10/2003,3.6725,2.837461826,644.92,8.276977,2878.39,0.84832,215.855107,8381.06549,45.346115,1147.149644,,11.238972,3.80056,3.482,54.707329,3.856973,3.64,3.7501,39.100017,1.392093655,33.745334,1,0.696,6.914829
10/11/2003,,,,,2868.85,,,,,,,,,,,,,,,,,1,,
10/12/2003,,,,,2868.85,,,,,,,,,,,,,,,,,1,,
10/13/2003,3.6725,2.829996578,646.41,8.277036,2868.85,0.855578,219.626968,8375.573238,45.385866,1147.048255,0.29387,11.165897,3.800565,3.479,54.537132,3.86576,3.64,3.7503,39.355065,1.408281999,33.708077,1,0.6986,6.982803
10/14/2003,,2.848461406,644.52,8.277033,2868.85,0.85955,219.597731,8435.654117,45.671308,1169.50318,0.29387,11.194258,3.798092,3.479,54.701736,3.892814,3.64,3.7501,40.074351,1.411380437,34.006361,1,0.7005,7.027162
10/15/2003,3.6725,2.839489245,641.71,8.276973,2865.32,0.856971,219.676065,8425.366355,45.697146,1170.451624,0.29387,11.176965,3.80024,3.48,54.597652,3.903848,3.64,3.7502,39.926729,1.408004113,33.894935,1,0.6986,6.975919
10/16/2003,3.6725,2.840464916,647.26,8.276969,2873.7,0.860956,221.566939,8445.372363,45.256995,1174.696513,0.29387,11.184761,3.800172,3.479,54.627637,3.973741,3.64,3.7503,39.881705,1.415583297,33.931985,1,0.7004,7.004735
10/17/2003,3.6725,2.865532429,645.43,8.276967,2867.75,0.863632,221.651265,8440.36618,45.34243,1172.553761,,11.271526,3.800155,3.48,54.687797,3.952241,3.64,3.7504,39.846792,1.442266172,33.911391,1,0.7006,7.184731
10/18/2003,,,,,2865.04,,,,,,,,,,,,,,,,,1,,
10/19/2003,,,,,2865.04,,,,,,,,,,,,,,,,,1,,
10/20/2003,3.6725,2.883480953,648.55,8.27698,2865.04,0.859919,220.526271,8429.280248,45.346117,1174.04764,0.29387,11.205005,3.799725,3.479,54.595408,3.959842,3.64,3.7502,40.001634,1.437784848,33.907473,1,0.6994,7.213432
10/21/2003,3.6725,2.868278413,646.52,8.277037,2864.34,0.860363,220.64011,8449.367633,45.313602,1181.897961,0.29387,11.115289,3.80203,3.479,54.853308,3.953971,3.64,3.7503,40.005678,1.452292868,34.014454,1,0.7005,7.125269
10/22/2003,3.6725,2.851975372,645.16,8.27698,2864.25,0.855139,218.616384,8466.085172,45.355738,1181.503335,0.29387,11.159911,3.800496,3.478,55.231743,3.949889,3.64,3.7504,39.970156,1.46656405,34.008038,1,0.6987,7.097229
10/23/2003,3.6725,2.87553029,642.21,8.277024,2870.01,0.848464,217.766842,8480.722892,45.284236,1184.345834,0.29387,11.266418,3.800356,3.477,55.255388,3.960037,3.64,3.7504,39.818429,1.478873239,33.965722,1,0.696,6.983031
10/24/2003,3.6725,2.872761226,635.25,8.276971,2872.55,0.848824,219.208896,8493.752653,45.283083,1185.64638,,11.133265,3.798574,3.475,55.304304,3.986164,3.64,3.7502,39.884815,1.482896189,34.004753,1,0.6961,6.963161
10/25/2003,,,,,2857.88,,,,,,,,,,,,,,,,,1,,
10/26/2003,,,,,2857.88,,,,,,,,,,,,,,,,,1,,
10/27/2003,3.6725,2.875468165,635.29,8.276983,2857.88,0.851209,219.611849,8551.004426,45.340483,1182.848144,0.29387,11.11602,3.800051,3.476,55.474974,3.975996,3.64,3.7502,39.945012,1.502979231,33.987913,1,0.6952,6.93335
10/28/2003,3.6725,2.874496702,636.01,8.276964,2882.77,0.856678,219.480853,8582.575173,45.313972,1184.999572,0.29387,11.074617,3.801165,3.477,55.367086,3.974985,3.64,3.7503,39.956995,1.523173135,33.994689,1,0.697,6.930095
10/29/2003,3.6725,2.854501883,635.88,8.27696,2879.34,0.855871,219.197193,8529.638822,45.297843,1178.346457,0.29387,11.046046,3.799897,3.475,55.222527,3.983139,3.64,3.7502,39.973297,1.520027388,33.93872,1,0.6954,6.963797
10/30/2003,3.6725,2.842280164,634.88,8.277011,2870.11,0.852079,218.302658,8483.256646,45.287151,1176.346285,0.29387,11.110259,3.801466,3.472,55.301636,3.982532,3.64,3.7502,39.920331,1.491564417,33.921268,1,0.6955,6.88531
10/31/2003,3.6725,2.844777147,628.1,8.276975,2884.17,0.860437,223.076923,8498.330752,45.330408,1183.496816,,11.03588,3.800895,3.473,55.332129,4.044226,3.64,3.7502,39.903631,1.484598176,33.977801,1,0.6984,6.908277
11/1/2003,,,,,2878.05,,,,,,,,,,,,,,,,,1,,
11/2/2003,,,,,2878.05,,,,,,,,,,,,,,,,,1,,
11/3/2003,3.6725,2.860730003,626.93,8.276987,2878.05,0.862887,226.766762,8519.104323,45.286047,1185.650186,0.29418,10.995944,3.8005,3.473,55.497454,4.01976,3.64,3.7503,39.950211,1.474156528,34.024506,1,0.6997,6.857278
11/4/2003,3.6725,2.858475759,626.64,8.277032,2878.05,0.871992,227.09278,8505.371468,45.277293,1185.149983,0.29482,10.965992,3.800227,3.474,55.352285,4.032787,3.64,3.7503,39.936781,1.474537844,34.023369,1,0.7039,6.939658
11/5/2003,3.6725,2.858275952,625.52,8.276998,2869.46,0.871612,224.134925,8475.743049,45.254075,1182.445742,0.29482,10.978471,3.800401,3.474,55.205265,4.001918,3.64,3.7502,39.888521,1.476074261,34.015515,1,0.7036,6.899678
11/6/2003,3.6725,2.8709931,626.02,8.276967,2856.34,0.873439,225.111363,8492.278802,45.248493,1180.950301,0.29482,10.982357,3.799022,3.478,55.075552,4.016421,3.64,3.7503,39.894576,1.494104289,34.00821,1,0.7038,6.996506
11/7/2003,3.6725,2.872461485,628.86,8.276961,2854.17,0.87535,225.577731,8486.65091,45.230217,1179.096639,,10.938638,3.799195,3.48,55.26348,4.020483,3.64,3.7503,39.921306,1.504201681,34.001225,1,0.705,7.035802
11/8/2003,,,,,2843.82,,,,,,,,,,,,,,,,,1,,
11/9/2003,,,,,2843.82,,,,,,,,,,,,,,,,,1,,
11/10/2003,3.6725,2.863711574,618.83,8.277018,2843.82,0.870853,224.070365,8478.524776,45.207698,1174.048594,0.29482,10.983628,3.799356,3.48,55.315684,3.98894,3.64,3.7502,39.868066,1.490202909,33.966733,1,0.7024,6.978229
11/11/2003,3.6725,2.890493172,616.34,8.277029,2840.41,0.869792,224.067148,8480.655823,45.250065,1177.550665,0.29482,10.955641,3.799252,3.479,55.163086,3.970427,3.64,3.7502,39.886318,1.488214317,34.01757,1,0.7022,6.941028
11/12/2003,3.6725,2.885689655,623.6,8.276983,2840.41,0.862069,222.974138,8479.465517,45.298276,1172.896552,0.29482,10.998362,3.80069,3.478,55.284483,3.955,3.64,3.7503,39.961897,1.484741379,34.011207,1,0.6999,6.909741
11/13/2003,3.6725,2.896489726,627.09,8.276969,2845.69,0.856164,221.361301,8527.559932,45.393836,1171.652397,0.2947,11.143322,3.801199,3.478,55.336473,3.914298,3.64,3.7503,39.936986,1.479965753,34.004281,1,0.6972,6.812329
11/14/2003,3.6725,2.937781555,626.55,8.277008,2850.24,0.849979,219.19252,8498.249044,45.387165,1171.253719,,11.164301,3.80153,3.475,55.396515,3.891543,3.64,3.7501,39.915257,1.472078198,33.9966,1,0.6945,6.742201
11/15/2003,,,,,2842.53,,,,,,,,,,,,,,,,,1,,
11/16/2003,,,,,2842.53,,,,,,,,,,,,,,,,,1,,
11/17/2003,3.6725,2.968479919,624.61,8.276987,2842.53,0.847314,218.352822,8487.366548,45.492289,1182.502966,0.2947,11.199712,3.800203,3.476,55.427894,3.875868,3.64,3.7503,39.886714,1.468056262,34.024742,1,0.6949,6.720979
11/18/2003,3.6725,2.941755816,621.57,8.277042,2842.53,0.849041,218.373238,8481.083376,45.635931,1180.497538,0.2947,11.15945,3.800475,3.477,55.407539,3.903294,3.64,3.75,39.920105,1.465189336,34.026999,1,0.6965,6.724317
11/19/2003,3.6725,2.91209068,629,8.276994,2831.97,0.839631,216.918556,8477.413938,45.621327,1176.75063,0.2947,11.261209,3.801763,3.48,55.376154,3.871704,3.64,3.7501,39.923426,1.459109992,34.017632,1,0.6924,6.570697
11/20/2003,3.6725,2.955243933,632.23,8.277017,2826.6,0.839701,216.735242,8552.875976,45.770426,1191.703753,0.2947,11.194727,3.801327,3.481,55.294315,3.895373,3.64,3.7501,39.93845,1.482492233,34.034764,1,0.692,6.593753
11/21/2003,3.6725,2.938734347,631.05,8.276998,2831.1,0.840407,216.656862,8518.581393,45.716447,1195.503824,,11.206404,3.800487,3.479,55.581982,3.922178,3.64,3.7504,39.95008,1.47020758,34.045718,1,0.6928,6.523237
11/22/2003,,,,,2836.45,,,,,,,,,,,,,,,,,1,,
11/23/2003,,,,,2836.45,,,,,,,,,,,,,,,,,1,,
11/24/2003,3.6725,2.950351011,628.88,8.277002,2836.45,0.845809,218.886915,8516.780851,45.825933,1204.000677,0.2947,11.203586,3.799712,3.479,55.575573,3.921509,3.64,3.7505,39.891652,1.471369365,34.064112,1,0.6948,6.577688
11/25/2003,3.6725,2.918748938,625.4,8.276985,2838.02,0.849907,222.760496,8518.595954,45.896651,1202.898181,,11.283954,3.800527,3.479,55.532041,3.95113,3.64,3.7506,39.930138,1.470168281,34.112698,1,0.6959,6.59213
11/26/2003,3.6725,2.917145756,621.93,8.27697,2839.2,0.845451,220.916469,8518.227934,45.864051,1202.451809,,11.344437,3.800389,3.481,55.554616,3.939381,3.64,3.7502,39.918414,1.470155563,34.178221,1,0.6959,6.493659
11/27/2003,3.6725,2.95202487,623.78,8.277012,2838.7,0.840195,222.055117,8516.434213,45.889766,1203.049908,,11.350613,3.799529,3.48,55.693161,3.916233,3.64,3.7505,39.920013,1.463115443,34.212737,1,0.6918,6.418753
11/28/2003,3.6725,2.94172086,624.51,8.276972,2838.7,0.83375,220.72703,8506.069702,45.826246,1202.051026,,11.410455,3.800484,3.48,55.732033,3.922545,3.64,3.7503,39.930048,1.457395364,34.209605,1,0.6902,6.41996
11/29/2003,,,,,2836.05,,,,,,,,,,,,,,,,,1,,
11/30/2003,,,,,2836.05,,,,,,,,,,,,,,,,,1,,
12/1/2003,3.6725,2.929861053,621.27,8.276978,2836.05,0.832016,218.861802,8502.670771,45.675181,1199.351028,0.2947,11.401781,3.798735,3.479,55.507114,3.867709,3.64,3.7502,39.901739,1.451784674,34.148432,1,0.6893,6.397953
12/2/2003,3.6725,2.943298539,617.85,8.276994,2829.08,0.835073,228.743215,8492.860125,45.661795,1195.398747,0.2947,11.366514,3.800167,3.478,55.532359,3.901628,3.64,3.7502,39.914238,1.458538622,34.148643,1,0.6911,6.394405
12/3/2003,3.6725,2.928524211,613.63,8.276979,2817.14,0.82631,225.334655,8491.356801,45.590811,1195.248719,0.2947,11.284664,3.801768,3.478,55.40076,3.84391,3.64,3.7502,39.898116,1.458188729,34.127417,1,0.6862,6.173112
12/4/2003,3.6725,2.939539506,606.1,8.276959,2815.19,0.828226,223.869472,8498.20275,45.583899,1190.748716,0.2947,11.244906,3.800315,3.478,55.27994,3.849925,3.64,3.7502,39.913368,1.454861686,34.099718,1,0.6875,6.183535
12/5/2003,3.6725,2.939852734,606.9,8.276992,2815.33,0.827335,220.443452,8492.54571,45.572102,1191.999669,,11.178291,3.798958,3.477,55.349549,3.836022,3.64,3.7502,39.893439,1.451063126,34.089518,1,0.6875,6.388351
12/6/2003,,,,,2808.42,,,,,,,,,,,,,,,,,1,,
12/7/2003,,,,,2808.42,,,,,,,,,,,,,,,,,1,,
12/8/2003,3.6725,2.913897528,,8.276968,2808.42,0.818465,219.217548,8493.804223,45.476346,1186.15158,0.2947,11.224096,3.799722,,55.320838,3.805369,3.64,3.7503,39.856769,1.435423146,34.048126,1,0.6836,6.357342
12/9/2003,3.6725,2.937999674,608.33,8.276962,2808.42,0.815794,217.980095,8493.506282,45.504976,1186.702562,0.2947,11.197014,3.799967,3.477,55.275738,3.809104,3.64,3.7502,39.805025,1.432533855,34.013705,1,0.6816,6.396802
12/10/2003,3.6725,2.943704551,604.54,8.276983,2822.78,0.81706,215.450609,8491.764033,45.440804,1185.75047,0.2947,11.172727,3.799167,3.478,55.364,3.793692,3.64,3.7502,39.806929,1.432715091,34.028924,1,0.6832,6.414658
12/11/2003,3.6725,2.946992697,607.45,8.277016,2815.45,0.820546,215.311397,8487.560515,45.496841,1187.749241,0.2947,11.204316,3.798884,3.475,55.429556,3.822188,3.64,3.7502,39.773611,1.445556741,34.037089,1,0.6848,6.426028
12/12/2003,3.6725,2.940264403,605.55,8.276971,2808.31,0.81606,214.827811,8472.237637,45.495348,1185.04978,,11.201812,3.79876,3.474,55.456994,3.803248,3.64,3.7504,39.637098,1.436020891,34.011751,1,0.6824,6.408601
12/13/2003,,,,,2812.81,,,,,,,,,,,,,,,,,1,,
12/14/2003,,,,,2812.81,,,,,,,,,,,,,,,,,1,,
12/15/2003,3.6725,2.937939493,600.92,8.277024,2812.81,0.817661,215.82175,8480.237122,45.529845,1182.796402,0.2947,11.224285,3.800818,3.475,55.491415,3.809158,3.64,3.7502,39.688144,1.432788226,34.020442,1,0.6837,6.401472
12/16/2003,3.6725,2.931761083,596.09,8.277008,2807.25,0.810438,214.239404,8484.593565,45.516655,1189.650701,0.2947,11.339655,3.801362,3.473,55.530432,3.767971,3.64,3.7503,39.619499,1.426533755,34.027069,1,0.6805,6.30975
12/17/2003,3.6725,2.935478641,598.1,8.276972,2793.06,0.81057,213.787793,8492.502229,45.480263,1188.652022,0.2947,11.236767,3.800032,3.471,55.434871,3.772635,3.64,3.7504,39.660047,1.430493637,34.041501,1,0.6806,6.489341
12/18/2003,3.6725,2.936466984,599.18,8.27703,2795.21,0.806257,212.625978,8494.477143,45.504313,1188.849472,,11.248166,3.799484,3.471,55.313231,3.753689,3.64,3.7503,39.63525,1.432798516,34.046602,1,0.678,6.652342
12/19/2003,3.6725,2.928651957,599.91,8.277017,2801.67,0.805283,211.378644,8494.894508,45.48317,1190.650668,,11.23474,3.801015,3.466,55.415526,3.74843,3.64,3.7502,39.621195,1.427927202,34.060235,1,0.6783,6.669754
12/20/2003,,,,,2806.89,,,,,,,,,,,,,,,,,1,,
12/21/2003,,,,,2806.89,,,,,,,,,,,,,,,,,1,,
12/22/2003,3.6725,2.92359659,594.57,8.276982,2806.89,0.804246,211.315747,8491.185459,45.523564,1194.547209,0.2947,11.226395,3.800306,3.462,55.519543,3.741676,3.64,3.7505,39.653209,1.43260415,34.059032,1,0.6776,6.944748
12/23/2003,3.6725,2.927856682,593.8,8.277034,2809.09,0.806972,211.935119,8498.84603,45.472079,1195.803744,0.2947,11.295997,3.800194,3.464,55.567301,3.749919,3.64,3.7506,39.621611,1.429551323,34.047773,1,0.6782,6.866043
12/24/2003,3.6725,2.905456597,596.25,8.277021,2806.33,0.805997,209.849279,8494.664302,45.548481,1199.653421,0.2947,11.271298,3.799871,3.464,55.528331,3.763521,3.64,3.7506,39.588458,1.426936407,34.053357,1,0.6779,6.831789
12/25/2003,,,,,2796.89,,,,,,,,,,,,,3.7506,,,,1,0.6779,
12/26/2003,3.6725,,595.13,,2796.89,,,,,,,,,3.465,,,3.64,3.7506,,,,1,0.6779,
12/27/2003,,,,,2795.21,,,,,,,,,,,,,,,,,1,,
12/28/2003,,,,,2795.21,,,,,,,,,,,,,,,,,1,,
12/29/2003,3.6725,2.884070726,593.1,8.276982,2795.21,0.800064,208.520682,8432.138571,45.213217,1197.847828,0.2947,11.188335,3.771902,3.468,55.11961,3.74398,3.64,3.7502,39.297064,1.412993039,33.802704,1,0.6755,6.703416
12/30/2003,3.6725,2.857474392,599.42,8.276969,2780.82,0.800256,209.419014,8478.337068,45.552177,1197.287132,0.2947,11.21751,3.800176,3.467,55.53217,3.751761,3.64,3.7502,39.631642,1.402528809,34.03249,1,0.6754,6.588748
12/31/2003,3.6725,2.905621536,,8.277039,2778.21,0.791766,207.83848,8426.840855,45.588282,1192.652415,0.2947,11.227791,3.801979,3.463,55.558987,3.722803,3.64,3.7502,39.620428,1.402692003,33.992874,1,0.673,6.593508
1/1/2004,,,,,2778.21,,,,,,,,,,,,,3.7502,,,,1,0.673,
1/2/2004,3.6725,2.893027319,593.8,8.277001,2778.21,0.794155,208.013024,8448.324333,45.621029,1195.052414,,11.22276,3.799238,3.463,55.493964,3.734832,3.64,3.7502,39.552176,1.397712834,33.967598,1,0.673,6.702271
1/3/2004,,,,,2777.96,,,,,,,,,,,,,,,,,1,,
1/4/2004,,,,,2777.96,,,,,,,,,,,,,,,,,1,,
1/5/2004,3.6725,2.84783124,587.69,8.277001,2777.96,0.790077,206.589239,8388.978431,45.601643,1192.051829,,11.014537,3.80177,3.464,55.301414,3.701035,3.64,3.7502,39.338627,1.377656633,33.898238,1,0.6702,6.353559
1/6/2004,3.6725,2.846033239,579.43,8.276968,2778.92,0.783945,204.005958,8334.634682,45.56444,1186.947319,0.2947,10.946143,3.800721,3.462,55.135622,3.678504,3.64,3.7502,39.107714,1.375274381,33.834274,1,0.6681,6.440263
